Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification_grade,Mothers_qualification,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,1,1,1,132.0,1,122.9,1,0,1,0,0,20,7,7,7,13.857142857142858,0,7,7,7,13.285714285714286,0,1
1,44,1,1,130.0,3,130.0,1,0,1,0,0,21,6,13,3,11.75,0,6,13,5,12.333333333333334,0,1
1,1,4,1,137.0,38,126.0,1,0,1,0,0,19,7,9,7,14.283333333333337,0,8,9,8,13.125555555555556,0,1
1,42,1,1,133.1,1,134.0,0,0,1,0,0,21,13,21,11,13.272727272727272,0,11,13,9,13.0,0,1
1,1,1,1,143.0,38,134.3,1,0,1,0,0,19,6,6,6,14.666666666666666,0,6,7,6,15.142857142857142,0,1
1,1,1,1,148.0,19,138.7,0,0,1,0,1,19,7,10,7,15.114999999999998,0,8,10,8,15.092,0,1
1,17,2,1,137.0,1,143.3,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,44,1,1,160.0,37,160.0,1,0,1,0,0,22,6,13,6,15.0,0,6,7,6,13.142857142857142,0,1
1,1,2,1,112.0,3,111.0,0,0,1,0,0,21,6,8,5,13.2,0,6,9,5,14.333333333333334,0,1
1,17,4,1,133.0,37,128.5,1,0,1,0,1,18,6,14,2,11.0,0,6,14,3,10.333333333333334,0,0
1,1,4,1,142.0,1,133.0,0,0,1,0,1,20,8,8,7,14.565714285714288,0,8,8,7,14.565714285714288,0,1
1,17,2,1,123.0,34,114.6,1,1,0,0,0,18,5,8,3,12.0,0,5,6,4,10.75,0,0
1,17,1,1,103.0,19,104.1,0,0,1,0,0,20,6,6,0,0.0,0,5,5,0,0.0,0,0
1,17,4,1,140.0,1,127.6,1,0,1,0,0,23,7,7,6,13.796666666666669,0,8,11,7,13.775,0,1
1,1,2,1,159.0,1,151.0,1,0,1,0,0,18,6,6,6,14.833333333333334,0,6,6,6,15.333333333333334,0,1
1,44,1,1,140.0,1,135.7,1,0,1,0,0,20,6,6,6,12.833333333333334,0,6,6,6,13.833333333333334,0,1
1,17,1,1,148.0,38,137.8,1,0,1,0,1,18,8,8,7,14.962857142857144,0,8,8,7,14.962857142857144,0,1
1,1,6,1,112.0,38,117.3,1,0,1,0,0,20,5,8,4,12.0,0,5,8,5,11.2,0,1
1,18,2,1,131.0,1,121.2,1,0,1,0,0,18,7,8,7,12.4,0,8,9,8,12.8,0,1
1,17,1,1,145.0,3,129.3,1,0,1,0,0,20,6,7,6,15.571428571428571,0,6,6,6,17.166666666666668,0,1
1,1,5,1,133.1,1,123.0,1,0,1,0,0,19,8,8,7,13.714285714285714,0,8,8,7,13.714285714285714,0,1
1,44,1,1,140.0,1,140.0,0,0,1,0,0,21,6,9,6,13.142857142857142,0,6,9,6,12.166666666666666,0,1
2,7,1,1,140.0,37,140.0,0,0,1,0,0,33,6,7,6,15.0,0,6,8,3,11.0,0,1
1,1,1,1,150.0,12,144.6,0,1,0,0,0,24,5,6,1,13.0,0,5,5,0,0.0,0,0
1,43,1,1,120.0,1,118.3,0,0,1,0,1,20,11,12,11,12.0,0,11,14,11,12.75,0,1
1,1,1,1,156.0,19,153.6,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,4,1,167.0,1,158.3,1,0,1,0,0,18,6,6,6,15.166666666666666,0,6,6,6,14.166666666666666,0,1
1,43,1,0,133.1,34,100.0,0,1,1,0,0,29,6,9,4,12.0,0,6,13,2,10.5,0,0
1,17,1,1,147.0,1,134.9,0,0,1,0,0,18,7,7,7,13.642857142857142,0,8,11,8,14.772727272727272,0,1
1,1,3,1,129.0,38,142.0,1,0,1,0,0,19,6,8,6,12.666666666666666,0,6,7,6,12.714285714285714,0,1
1,17,1,1,136.0,38,127.3,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0,0.0,0,0
1,17,1,1,128.0,19,116.5,0,0,1,0,1,18,6,8,5,10.8,0,6,9,6,10.5,0,1
1,43,1,1,140.0,19,138.6,0,0,1,0,1,19,7,9,6,14.25,0,8,11,8,13.063636363636364,0,1
1,42,1,1,141.0,37,133.0,0,0,1,0,0,20,14,22,12,12.153846153846152,0,12,18,10,12.9,0,0
1,17,2,1,133.0,2,136.2,1,0,1,0,0,19,6,14,1,11.5,0,6,12,2,10.5,0,1
1,17,1,1,125.0,19,118.0,1,0,1,0,1,19,6,10,4,12.25,0,6,9,3,12.333333333333334,0,1
1,1,1,1,124.0,19,126.8,0,0,1,0,1,18,6,8,6,12.0,1,6,12,5,11.142857142857142,0,1
1,1,6,1,140.0,19,128.5,1,0,1,0,1,18,8,8,8,13.40375,0,8,8,8,13.40375,0,1
1,17,1,1,140.0,3,129.9,0,0,1,0,1,19,6,15,6,11.333333333333334,0,6,9,3,12.666666666666666,0,1
1,17,4,1,137.0,1,125.8,0,1,1,1,0,20,6,7,5,12.2,0,6,6,6,12.333333333333334,0,0
1,17,1,1,144.0,37,129.3,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,6,1,138.0,4,124.7,1,0,1,1,0,18,7,0,0,0.0,0,8,0,0,0.0,0,0
1,39,1,1,130.0,3,154.9,0,1,0,1,0,35,6,8,5,16.166666666666668,0,6,10,4,16.0,0,0
1,17,1,1,142.0,19,127.3,0,0,1,1,0,18,5,10,3,11.0,0,5,6,3,11.0,1,1
1,1,1,1,136.0,37,129.0,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,2,1,133.1,38,98.0,1,0,1,1,1,19,6,8,4,12.0,0,6,8,6,12.285714285714286,0,1
1,17,2,1,130.0,1,122.0,1,0,1,1,0,20,5,8,2,10.5,0,5,11,4,12.25,0,1
1,43,1,1,117.0,1,112.5,1,0,1,1,0,19,6,7,3,11.666666666666666,0,6,13,4,10.333333333333334,0,1
1,1,3,1,136.0,38,127.3,1,0,1,1,0,19,5,8,3,11.0,0,5,7,2,10.0,0,0
1,39,2,1,133.1,1,100.5,0,0,1,1,0,24,7,18,0,0.0,0,7,13,0,0.0,1,0
1,39,1,0,140.0,37,122.0,1,1,0,1,0,29,6,11,4,12.5,0,6,7,0,0.0,0,0
1,39,1,1,150.0,38,140.0,0,0,1,1,0,24,7,11,7,11.294444444444444,0,8,22,2,12.6,0,1
1,17,2,1,121.0,19,116.1,1,0,1,1,0,19,6,8,5,11.2,0,6,11,4,12.5,0,1
2,7,1,1,120.0,19,130.0,1,0,1,1,0,37,0,0,0,0.0,0,0,0,0,0.0,0,0
1,5,2,1,143.0,1,146.2,1,0,1,1,0,18,6,7,5,13.2,0,6,6,5,11.8,0,1
1,44,1,1,180.0,1,180.0,0,0,1,1,1,20,7,12,6,14.142857142857142,0,6,10,6,14.125,0,1
1,1,5,1,132.0,39,127.8,1,0,0,1,0,18,5,0,0,0.0,0,5,0,0,0.0,0,0
1,43,1,1,130.0,37,130.8,0,0,1,1,0,22,5,5,0,0.0,0,5,9,3,13.333333333333334,2,1
1,17,2,1,133.1,38,109.0,1,0,1,1,1,22,5,7,3,12.333333333333334,0,5,9,3,10.571428571428571,0,1
1,1,5,1,131.0,1,132.4,1,1,0,1,0,18,6,6,0,0.0,0,6,0,0,0.0,0,0
1,1,3,1,149.0,1,129.3,1,0,1,1,0,18,8,8,7,13.1,0,8,8,7,13.1,0,1
1,1,1,1,124.0,37,125.4,1,0,1,1,0,19,6,6,6,13.5,0,6,6,6,13.166666666666666,0,1
1,1,1,1,126.0,38,130.2,0,0,1,1,0,19,5,7,5,10.2,0,5,8,3,12.0,0,1
1,1,1,1,140.0,19,132.0,0,0,1,1,0,19,6,10,5,11.571428571428571,0,6,10,3,13.0,0,0
1,44,1,1,170.0,19,170.0,1,1,1,1,0,21,6,7,6,15.285714285714286,0,6,6,6,15.166666666666666,0,1
1,1,2,1,133.0,3,130.2,0,0,1,1,0,19,6,9,5,12.6,0,10,16,8,11.0,1,1
1,18,2,1,126.0,3,115.5,0,0,1,1,0,18,7,11,6,13.433333333333332,0,7,10,4,13.6,0,1
1,16,2,1,129.0,19,127.6,1,0,1,1,0,19,5,8,5,11.6,0,5,9,3,11.0,0,0
1,7,1,1,140.0,19,140.0,0,0,1,1,0,25,6,6,6,14.666666666666666,0,6,6,6,13.5,0,1
1,1,1,1,130.0,37,120.2,1,0,1,1,0,22,6,9,6,14.666666666666666,0,6,12,6,14.666666666666666,0,1
1,39,1,1,130.0,1,150.0,0,0,1,1,0,24,8,8,7,12.742857142857144,0,8,8,7,12.742857142857144,0,1
1,1,2,1,99.0,1,100.0,1,0,1,1,0,19,7,9,7,11.975,0,8,9,7,13.12857142857143,0,1
1,43,1,1,146.0,3,100.0,0,0,1,1,0,18,5,9,4,12.25,0,5,11,3,11.666666666666666,0,1
1,17,1,1,129.0,38,128.0,0,0,0,1,0,20,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,2,1,132.0,19,128.0,1,0,1,1,1,19,8,8,7,14.935714285714283,0,8,8,7,14.935714285714283,0,1
1,43,3,1,110.0,37,107.2,1,0,1,1,0,19,6,16,2,10.5,0,6,15,4,10.0,0,0
1,1,1,1,116.0,3,110.1,1,0,1,1,0,19,6,9,5,13.333333333333334,0,6,6,5,13.0,0,1
1,43,1,1,119.0,37,119.0,0,1,1,1,0,23,6,6,0,0.0,0,6,8,0,0.0,0,0
2,39,1,1,120.0,37,155.5,0,0,1,1,0,47,6,12,5,13.8,0,6,13,4,14.0,0,0
1,1,1,1,117.0,1,118.4,0,0,1,1,0,19,6,6,6,11.833333333333334,0,6,8,4,10.75,2,1
1,1,4,1,137.0,1,141.2,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,1,1,124.0,3,119.1,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0,0.0,0,0
1,43,1,1,151.0,1,111.0,0,0,1,1,0,28,5,9,2,10.0,0,5,9,0,0.0,0,0
1,43,1,1,138.6,34,138.6,1,0,1,1,0,20,6,10,4,11.5,0,6,11,3,11.666666666666666,0,0
1,17,2,1,118.0,19,121.2,0,0,1,1,1,18,6,12,3,10.666666666666666,0,6,9,4,12.0,0,1
1,1,1,1,136.0,19,150.4,1,0,1,1,1,21,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,1,1,123.0,38,117.8,0,0,1,1,0,19,6,10,4,12.75,0,6,12,2,13.0,0,1
1,39,1,1,133.1,38,102.5,0,1,0,1,0,24,6,7,0,0.0,0,6,7,0,0.0,0,0
1,39,1,1,130.0,19,110.0,0,0,1,1,0,24,6,11,6,11.333333333333334,0,6,12,3,11.333333333333334,0,1
1,39,1,1,133.1,38,138.3,1,1,0,1,0,25,6,6,0,0.0,0,6,6,0,0.0,0,1
1,39,1,1,150.0,3,122.3,0,0,1,1,0,28,6,10,6,13.0,0,6,8,5,12.2,0,1
2,39,1,0,130.0,37,127.8,0,0,1,1,0,37,5,7,4,10.75,0,5,7,3,11.333333333333334,0,1
1,43,1,1,128.0,1,100.0,0,0,1,1,0,19,5,8,5,12.0,0,5,12,2,10.5,0,1
1,17,4,1,133.0,38,126.4,1,0,1,1,1,18,7,7,7,13.462857142857144,0,8,8,8,13.90625,0,1
1,39,1,1,133.1,37,100.0,0,0,1,1,0,48,6,13,3,10.0,0,6,15,1,10.0,0,0
1,17,4,1,129.0,37,117.1,1,0,1,1,0,21,6,6,6,12.333333333333334,0,6,7,6,13.666666666666666,0,1
1,17,1,1,128.0,1,124.7,0,0,1,1,1,19,7,11,6,12.528571428571428,0,7,10,6,12.416666666666666,0,1
1,43,2,1,136.0,19,124.1,0,0,1,1,1,21,8,8,0,0.0,8,8,8,0,0.0,8,1
1,44,1,1,130.0,37,129.4,1,1,0,1,0,23,5,6,0,0.0,0,5,7,0,0.0,0,0
1,1,1,1,141.0,1,138.9,1,0,1,1,0,18,5,5,5,13.6,0,5,6,4,13.25,1,1
1,44,1,1,140.0,1,138.6,0,0,1,1,0,22,6,7,6,12.333333333333334,0,6,6,2,14.0,0,0
1,16,1,1,122.0,19,133.9,1,0,1,1,0,25,13,16,10,11.454545454545457,0,11,13,7,12.25,0,0
1,7,1,1,140.0,5,140.0,0,1,1,1,0,27,13,13,8,13.5,2,11,12,5,14.4,0,0
1,39,1,1,133.1,34,95.1,0,0,0,1,0,49,5,5,0,0.0,0,5,6,0,0.0,0,0
1,39,1,0,120.0,19,128.2,0,0,0,1,0,31,5,5,2,11.0,0,5,0,0,0.0,0,0
1,39,1,1,133.1,37,121.5,0,0,1,1,0,54,6,9,6,13.714285714285714,0,6,13,5,14.333333333333334,0,0
1,7,1,1,120.0,38,120.0,1,1,0,1,0,25,21,26,21,12.363636363636363,0,16,21,12,12.25,1,0
1,44,1,1,130.0,5,130.0,0,0,1,1,0,20,7,13,3,10.666666666666666,0,6,14,2,11.5,0,1
1,7,1,1,120.0,4,120.0,0,0,1,1,0,28,6,9,2,12.0,0,6,10,3,12.666666666666666,0,0
2,39,1,0,133.1,37,107.0,0,0,1,1,0,41,7,7,7,12.857142857142858,0,6,6,6,13.166666666666666,0,1
1,1,2,1,122.0,1,116.1,0,0,1,1,1,19,6,10,6,13.125,0,6,9,6,12.714285714285714,0,1
1,43,1,1,123.0,1,114.4,0,0,1,1,0,22,5,6,0,0.0,0,5,8,2,11.5,0,0
1,1,1,1,178.0,2,157.7,0,0,1,1,0,34,6,13,2,13.5,0,6,6,0,0.0,0,0
1,39,1,1,130.0,38,150.0,0,1,0,1,0,28,11,14,11,15.090909090909092,0,10,11,10,15.0,0,0
1,1,1,1,110.0,37,114.3,1,0,1,1,0,42,6,9,5,12.4,0,6,10,5,11.8,0,1
1,18,1,1,106.0,1,104.6,0,0,0,1,0,21,6,10,5,14.0,0,6,11,4,14.8,0,1
1,7,1,1,140.0,39,140.0,0,0,1,1,0,50,6,8,2,13.5,0,6,9,1,13.0,0,0
1,1,4,1,108.0,3,109.1,1,0,1,1,0,19,5,5,0,0.0,0,5,5,0,0.0,0,0
1,43,1,1,120.0,3,120.6,0,0,1,1,0,18,7,12,4,12.65,0,7,10,3,10.666666666666666,0,0
2,39,1,0,100.0,37,161.9,0,0,1,1,0,59,5,7,0,0.0,0,5,7,0,0.0,0,0
2,7,1,0,140.0,34,140.0,1,0,0,1,0,33,5,5,0,0.0,0,5,5,0,0.0,0,0
1,17,2,1,133.1,37,178.0,1,0,1,1,1,23,6,8,6,13.333333333333334,0,6,7,5,12.8,0,1
2,39,1,0,133.1,37,138.3,0,0,1,1,0,44,5,9,3,11.333333333333334,0,5,8,5,11.142857142857142,0,0
2,1,4,0,140.0,34,128.0,1,0,1,1,0,37,6,0,0,0.0,0,6,0,0,0.0,0,0
2,39,1,1,100.0,37,139.0,0,0,1,1,0,36,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,2,0,123.0,1,113.2,0,0,0,1,0,22,5,7,3,11.666666666666666,0,5,8,2,10.5,2,0
2,39,1,0,133.1,37,139.0,0,0,1,1,0,49,6,8,6,12.166666666666666,0,6,8,6,14.428571428571429,0,1
1,51,1,1,135.0,1,110.0,1,0,1,1,0,23,6,7,6,13.333333333333334,0,6,6,4,12.75,0,1
1,1,1,1,132.0,1,136.6,1,0,1,1,0,19,6,7,5,11.4,0,6,10,3,11.0,3,1
2,43,1,0,120.0,37,161.1,0,0,1,1,0,47,6,9,6,12.142857142857142,0,6,6,0,0.0,0,0
1,43,1,1,130.0,1,130.0,0,0,1,1,0,28,18,36,17,13.058823529411764,1,12,15,12,12.307692307692308,0,1
1,44,1,1,140.0,1,140.0,0,0,1,1,0,21,6,13,4,11.75,0,6,15,4,10.5,0,1
1,1,1,1,133.1,38,121.0,0,1,0,1,0,21,6,9,5,11.833333333333334,0,6,8,5,10.0,0,0
1,43,1,1,120.0,2,118.6,0,0,1,1,0,21,11,14,10,12.4,0,10,13,10,11.8,0,1
1,1,1,1,140.0,19,138.3,0,0,1,1,0,20,6,8,6,13.428571428571429,1,6,12,4,11.5,0,1
2,42,1,1,133.1,37,115.8,0,0,0,1,0,49,5,5,0,0.0,0,5,9,0,0.0,0,0
1,39,1,0,120.0,19,160.0,0,0,1,1,0,40,5,5,5,11.0,0,5,5,5,13.4,0,1
1,17,1,1,125.0,1,114.5,0,0,1,1,1,22,6,8,6,13.625,0,6,8,6,14.428571428571429,0,1
1,42,1,1,136.0,1,117.5,0,0,1,1,0,19,5,6,4,11.8,0,5,7,2,11.5,0,1
1,39,1,0,133.1,3,121.7,0,0,1,1,0,31,5,5,0,0.0,0,5,7,0,0.0,0,0
1,42,1,1,120.0,5,115.0,0,0,1,1,0,30,6,9,2,15.0,0,6,7,2,13.5,0,0
1,1,1,1,127.0,37,125.3,0,0,1,1,0,19,6,9,5,10.8,0,6,11,5,11.0,0,1
1,18,1,1,131.0,34,131.0,0,0,1,1,0,22,5,11,3,13.666666666666666,0,5,10,3,11.333333333333334,0,0
1,1,1,1,127.0,19,126.3,0,0,1,1,0,19,6,8,6,12.833333333333334,0,6,8,6,13.333333333333334,0,1
1,17,1,1,132.0,1,127.1,0,0,0,1,0,21,0,0,0,0.0,0,0,0,0,0.0,0,0
1,17,3,1,137.0,1,138.4,0,0,1,1,0,19,6,8,6,15.125,0,6,7,6,13.428571428571429,0,1
1,43,2,1,126.0,1,100.0,1,0,1,1,0,22,5,11,0,0.0,0,5,7,1,10.0,1,0
1,1,1,1,136.0,4,126.2,0,0,1,1,0,22,6,10,5,11.4,0,6,8,5,11.0,0,1
1,1,1,1,124.0,1,118.8,0,0,1,1,0,19,6,12,4,12.25,0,6,9,6,11.0,0,1
1,39,1,1,137.0,1,124.5,0,0,0,1,0,26,6,0,0,0.0,0,6,0,0,0.0,0,0
1,44,1,1,140.0,5,140.0,0,0,1,1,0,23,7,12,3,14.0,0,6,12,1,14.0,0,1
1,17,1,1,131.0,19,125.1,0,0,1,1,0,18,6,7,6,12.333333333333334,0,6,10,5,10.8,4,1
1,1,1,1,130.0,37,118.8,0,1,1,1,1,22,5,8,5,10.666666666666666,0,5,11,2,11.0,0,1
1,18,5,1,136.0,3,125.2,1,0,1,1,0,19,5,9,5,11.833333333333334,0,5,9,5,14.714285714285714,0,1
1,17,1,1,133.1,1,95.0,0,0,1,1,0,20,5,14,0,0.0,0,5,5,0,0.0,0,0
1,1,3,1,110.0,37,107.6,1,0,1,1,1,22,6,6,6,11.666666666666666,0,6,6,6,12.166666666666666,0,1
1,7,1,1,140.0,2,140.0,1,0,0,1,0,18,5,7,2,13.0,0,5,5,0,0.0,0,0
4,43,2,0,133.1,3,125.4,0,0,1,1,0,39,2,5,0,0.0,0,4,4,0,0.0,0,0
1,1,1,1,141.0,19,128.0,0,0,1,1,0,18,8,8,0,0.0,3,8,8,0,0.0,3,0
1,17,3,1,130.0,1,129.3,0,0,1,1,1,18,5,5,5,13.0,0,5,5,5,14.2,0,1
1,1,1,1,160.0,19,152.0,0,0,1,1,1,19,6,7,6,13.857142857142858,0,6,6,6,14.0,0,1
1,1,1,1,140.0,1,128.8,0,0,1,1,0,18,7,7,6,13.391666666666666,0,8,8,8,12.4875,0,1
1,1,1,1,150.0,34,152.8,1,0,1,1,1,18,5,7,4,12.75,0,5,5,0,0.0,0,0
1,44,1,1,150.0,37,150.0,1,0,1,1,0,22,5,7,4,14.5,0,5,5,5,14.6,0,1
1,1,1,1,133.1,1,112.0,0,0,1,1,0,19,6,7,6,12.166666666666666,0,6,6,6,12.166666666666666,0,1
1,1,1,1,152.0,19,135.6,1,0,1,1,0,18,5,5,5,15.4,0,5,5,5,15.6,0,0
1,39,1,1,133.1,1,134.4,0,1,0,1,0,31,5,9,2,13.333333333333334,0,5,9,2,16.0,4,0
1,39,1,0,130.0,3,120.5,0,0,1,1,0,28,5,5,0,0.0,0,5,5,0,0.0,0,0
1,1,1,1,148.0,1,141.4,0,0,1,1,0,19,6,0,0,0.0,0,6,0,0,0.0,0,0
1,17,1,1,148.0,1,145.2,0,0,1,1,0,20,6,7,6,13.714285714285714,0,6,8,6,14.714285714285714,0,1
4,39,1,1,130.0,19,140.0,0,0,1,1,0,50,6,7,4,12.25,0,6,7,0,0.0,0,0
1,43,1,1,160.0,1,100.0,0,0,1,1,0,38,6,9,5,16.0,1,6,11,4,16.5,0,1
2,39,1,0,130.0,37,140.0,1,0,1,1,0,31,5,8,1,11.0,0,5,5,1,13.0,0,0
1,39,1,1,110.0,1,126.0,1,0,1,1,0,27,7,7,7,14.085714285714284,0,7,7,7,14.085714285714284,0,1
1,18,1,1,122.0,1,112.6,1,0,1,1,0,21,6,9,6,10.166666666666666,0,6,10,6,10.5,0,1
2,39,1,1,110.0,37,106.8,0,0,1,1,0,34,5,8,1,10.0,0,5,9,0,0.0,0,0
1,51,1,1,129.0,2,121.6,1,0,1,1,0,19,5,10,0,0.0,0,5,7,1,10.0,0,1
2,39,1,0,110.0,37,120.0,1,0,0,1,0,40,5,10,2,10.5,0,5,5,3,10.666666666666666,0,0
1,1,1,1,170.0,38,160.6,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0,0.0,0,1
2,39,1,1,110.0,37,130.0,0,1,0,1,1,46,6,6,0,0.0,0,6,6,0,0.0,0,0
1,43,5,0,110.0,34,110.0,0,0,1,1,0,37,6,12,0,0.0,0,5,10,0,0.0,0,0
1,39,1,1,133.1,19,110.0,1,0,1,1,0,31,6,8,0,0.0,0,6,10,0,0.0,0,0
1,39,1,1,133.1,1,145.8,0,0,1,1,0,34,6,15,5,13.333333333333334,0,6,15,5,12.4,0,1
1,1,6,1,126.0,10,130.2,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,1,1,137.0,38,122.3,0,0,1,1,1,18,6,7,6,13.571428571428571,0,6,6,6,14.333333333333334,0,1
1,17,4,1,117.0,1,125.4,1,0,1,1,1,19,6,6,6,12.833333333333334,0,6,7,6,11.166666666666666,0,1
1,43,1,0,100.0,37,130.0,0,0,1,1,0,40,5,6,4,10.25,0,8,18,5,11.2,5,0
1,39,1,1,120.0,1,150.0,0,0,1,1,0,25,6,6,0,0.0,0,6,6,0,0.0,0,0
1,17,5,1,126.0,38,116.9,1,1,1,1,0,20,5,5,4,14.5,0,6,8,3,13.333333333333334,0,0
1,17,1,1,122.0,19,114.7,0,0,1,1,0,20,5,6,5,15.8,0,5,8,5,13.714285714285714,0,1
1,39,1,1,111.0,37,95.8,1,0,0,1,0,43,6,0,0,0.0,0,6,0,0,0.0,0,0
1,17,4,1,139.0,37,133.1,1,0,1,1,0,18,5,8,4,12.5,0,5,7,3,14.666666666666666,1,1
1,43,1,1,150.0,2,150.0,0,0,1,1,0,35,18,22,18,11.666666666666666,0,13,13,12,11.5,1,1
1,17,2,0,116.0,37,118.5,0,0,1,1,0,23,5,6,4,13.0,0,5,5,5,13.0,0,1
1,17,1,1,130.0,3,131.1,0,0,1,1,0,19,7,8,7,12.12142857142857,0,9,12,8,11.50625,0,1
1,53,1,1,150.0,1,150.3,1,0,1,1,1,21,11,15,9,14.22222222222222,0,9,15,7,13.75,0,1
1,43,1,1,132.0,3,120.5,0,0,1,1,0,19,6,17,4,12.5,0,6,8,4,13.25,0,1
1,18,1,1,108.0,1,105.6,1,0,1,1,0,20,5,7,5,12.166666666666666,0,5,7,5,15.285714285714286,0,1
1,39,1,1,133.1,19,125.3,0,0,1,1,1,30,6,0,0,0.0,0,6,0,0,0.0,0,0
4,39,1,1,120.0,37,131.0,1,0,1,1,0,44,6,6,6,12.666666666666666,0,6,6,6,11.5,0,1
1,18,1,1,146.0,19,127.0,0,0,1,1,0,19,8,8,7,13.614285714285714,0,8,8,7,13.614285714285714,0,1
1,44,1,1,150.0,2,150.0,1,0,1,1,0,22,18,32,12,12.857142857142858,1,12,15,10,14.3,0,1
1,1,1,1,160.0,3,149.2,0,0,1,1,0,18,5,7,4,14.0,0,5,5,5,14.2,0,1
1,17,1,1,125.0,37,121.5,1,0,1,1,1,21,6,8,4,14.75,0,6,6,5,11.8,0,1
1,1,2,1,125.0,37,137.3,0,0,1,1,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,17,4,1,122.0,3,119.6,1,0,1,1,0,18,6,8,6,13.625,0,6,7,6,14.285714285714286,0,1
1,1,1,1,138.0,1,141.5,0,0,1,1,0,19,0,0,0,0.0,0,0,0,0,0.0,0,1
1,44,1,1,150.0,1,150.0,1,0,1,1,0,21,6,12,4,11.8,0,6,11,4,11.875,0,0
1,39,1,1,140.0,3,110.0,0,0,1,1,0,31,6,8,6,15.125,0,6,10,6,14.6,0,1
1,17,5,1,113.0,1,110.2,1,0,1,1,0,21,6,10,4,11.5,0,6,10,2,10.5,0,0
1,39,1,1,139.0,19,110.3,0,1,1,1,0,24,5,12,1,10.0,0,5,11,1,11.0,0,1
1,42,1,1,133.1,19,120.0,0,0,1,1,0,27,4,8,0,0.0,0,5,10,0,0.0,0,0
1,1,5,1,118.0,19,114.2,1,0,1,1,0,20,5,9,3,10.333333333333334,0,5,6,5,12.8,0,1
1,44,1,1,140.0,1,140.0,1,0,1,1,0,22,5,9,0,0.0,0,5,6,2,11.666666666666666,0,1
1,1,1,1,144.0,19,132.8,0,0,1,1,1,19,6,9,4,12.0,2,6,10,4,12.5,0,1
1,18,1,1,125.0,1,121.5,1,0,1,1,0,19,6,6,6,13.833333333333334,0,6,6,6,14.5,0,1
1,1,1,1,131.0,1,127.2,1,1,1,1,0,23,17,19,13,12.153846153846152,0,17,28,11,11.909090909090908,1,1
1,17,1,1,131.0,12,128.2,1,0,1,1,0,18,6,7,6,14.0,0,6,8,6,13.666666666666666,0,1
1,1,1,1,140.0,3,133.4,1,0,0,1,0,29,6,8,6,16.5,0,6,6,5,13.8,0,1
1,39,1,1,133.1,1,120.0,1,0,1,1,0,29,5,11,1,18.0,2,5,10,3,13.333333333333334,2,0
1,44,1,1,140.0,1,140.0,0,0,1,1,0,20,6,11,6,11.285714285714286,0,6,12,5,11.77777777777778,0,1
1,1,5,1,139.0,19,136.9,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0,0.0,0,1
1,17,3,1,125.0,3,117.0,1,0,1,1,0,22,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,2,1,117.0,3,110.7,1,0,1,1,0,20,6,10,5,14.0,0,6,10,6,12.0,0,1
1,39,1,1,150.0,19,160.0,1,0,1,1,0,24,5,13,4,13.75,1,5,9,3,12.0,0,1
1,1,1,1,95.0,37,95.0,0,0,0,1,0,21,6,9,4,13.25,0,6,6,5,11.0,0,0
1,39,1,1,150.0,37,148.8,0,0,1,1,1,25,5,7,4,14.25,0,5,7,4,14.75,0,1
1,39,1,1,120.0,37,110.0,0,0,0,1,0,32,5,9,0,0.0,1,5,5,0,0.0,0,0
1,43,1,0,136.0,3,133.9,0,0,0,1,0,26,12,12,8,11.25,0,8,8,3,11.333333333333334,0,0
1,1,1,1,133.0,2,125.7,1,0,1,1,1,18,6,7,6,13.5,0,6,8,6,12.5,0,1
1,17,1,1,125.0,1,116.6,0,0,1,1,1,19,6,8,5,12.666666666666666,0,6,10,6,12.857142857142858,0,1
1,1,3,1,127.0,19,141.0,1,0,1,1,1,19,6,6,6,15.166666666666666,0,6,6,6,12.333333333333334,0,1
1,7,1,1,130.0,1,130.0,0,0,1,1,0,27,6,6,6,13.166666666666666,0,5,7,5,15.142857142857142,0,0
